"WB3310LR","Baggage Handling Systems Technology and Operations","In the course Baggage Handling Systems Technology and Operations students will be introduced in the world of baggage handling. The first three lectures deal with the relationship between the design of an airport and the design of a baggage handling system. They also introduce the components of baggage handling systems. After that guest lectures will introduce all the relevant aspects of baggage handling systems from different perspectives. These perspectives include the designer of the overall system, the component supplier, the end-user etc. Finally the focus will be on one specific component that will be discussed in detail. Normally we go on one or two excursions to visit a supplier of baggage handling systems or/and an end-user like an airport.","After this course students will be able to:

- Understand the specifics of baggage handling systems.
- Translate the operational requirements in a global design.
- Incorporate regulatory, safety and health requirements in the design.
- Apply a methodological design approach including multi-criteria analyses.
- Detail a specific component of a baggage handling system.
- Globally design a baggage handling system.","http://www.studiegids.tudelft.nl/a101_displayCourse.do?course_id=35305&&SIS_SwitchLang=en"
"AE3511","Operations Maintenance and Safety on site","Deze module wordt gegeven in samenwerking met MCN, Maritime Campus Netherlands.
Een deel van deze module wordt fysiek ook gegeven in Den Helder waar MCN over zeer goed onderwijsfaciliteiten beschikt. In Den Helder zijn facilteiten voor on site training (sea safety, sea survival, operator room simulator) aanwezig.","Na het volgen van deze module geldt dat de student een goed begrip heeft van de praktische en operationele aspecten van belang voor het bedrijven en onderhouden van offshore wind parken, wat zich manifesteert in de volgende aspecten.
De student
- Heeft kennis gemaakt met de aspecten van veilig werken op zee
- Heeft (enige) ervaring opgedaan met veiligheidstraining voor offshore personeel
- Weet hoe het monitoren van een offshore wind park in zijn werk gaat
- Heeft kennis maakt met de beslisings dilemma's van operators en service providers van offshore wind parken","http://www.studiegids.tudelft.nl/a101_displayCourse.do?course_id=35310&&SIS_SwitchLang=en"
"CT3080LR","Landside accessibility of Airports","The course offers an introduction to all aspects of landside accessibility, including airport and passenger services (parking and signage), analysis of traveler behavior patterns and the various transportation modes servicing airports, local infrastructural development, and the complex integration of airports into regional transport systems.

 Introduction, four phase model
 Elements of the spatial and traffic system
 Traveler choices and behavior patterns
 Accessibility of airports (catchment areas, objective measures)
 Road surface network
 Introduction into Intelligent Transport Solutions
 Pedestrian transport mode
 Airport parking and parking guidance facilities
 Design, planning and operation of the public transport system
 Regional transport networks
 Agglomeration effect of airports
 Urban planning and development around airports","After successful completion of the course, the student is able to:
- evaluate landside accessibility of airports and factors influencing accessibility
- discuss the role of airports in transport networks
- identify the characteristics of transport systems providing access to an airport
- evaluate (network) infrastructure of different modes providing access to an airport
- discuss urban planning and developments around airports as well as their agglomeration effects","http://www.studiegids.tudelft.nl/a101_displayCourse.do?course_id=35303&&SIS_SwitchLang=en"
"AE3513","Integratieopdracht","The integration assignmemt has the goal to integrate and apply the knowlegde acquired in both the technical as well in the societal/economical domain. Groups consisting of 4 or 5 students get an assigment formulated by a utility or another stakeholder with the question how (more) offshore wind farms can become an important and economic asset in the future renewable electricity portfolio","Het toepassen van de kennis en vaardigheden op het technologische gebied van offshore wind energie alsmede het toepassen van de kennis en kunde opgedaan met betrekking tot de maatschappelijke en economische context van offshore wind parken en (toekomstige duurzame) elektriciteitsproductie en elektriciteitsinfrastructuur.","http://www.studiegids.tudelft.nl/a101_displayCourse.do?course_id=35312&&SIS_SwitchLang=en"
"CT3101","Project Management Basics","This course is an important cornerstone of the minor Project Management: from Nano to Mega.

In this course the general PM principles will be taught such as: iron triangle, trade-offs, scoping, scheduling, risk management, monitoring and control, project start-up, project close-out. Also the more strategic context of a project in an organization is discussed including portfolio management and the business case of a projects.

Throughout, the project life-cycle acts as a basis:
A. Conception
B. Definition
C. Execution, contracting, implementation
D. Handover
Trade-offs between time, cost, quality, and scope are extensively discussed, after discussing the different axes in detail:
-SCOPE axis - setting the project boundaries, WBS;
-TIME axis - planning & scheduling, network scheduling, critical path method (CPM), Program Evaluation and Review Technique (PERT), resource constraints;
-COST axis - estimating, project cost accounting, scheduling and forecasting for costs;
-QUALITY axis - risk, TQM, six sigma, other techniques.

Attention is paid to both front-end development and project execution.
During the project execution the execution team utilizes all the schedules, procedures and templates that were prepared and anticipated during prior phases. Unanticipated events and situations will inevitably be encountered, and the Project Manager and Project Team will have to deal with it (change management).","The course is aimed at getting to know the basics of project management and being able to apply the obtained knowledge on real life cases.

More specifically, after following this course the student is able to
1. Explain the difference between projects, programs and portfolio's.
2. Explain how value is developed in projects throughout the project life cycle (PLC).
3. Select and reflect upon an appropriate organisation structure for a project.
4. Construct a project planning using MS Project /PertMaster.
5. Create a risk register based upon a qualitative risk analysis.
6. Explain the role of change management techniques in project management.","http://www.studiegids.tudelft.nl/a101_displayCourse.do?course_id=35314&&SIS_SwitchLang=en"
"EE3340TU","Microwave Sensors and Radars for Airport Applications","The course aims to provide students with a general understanding of the functional role and operational principles of the microwave systems and sensors including radars in the airport for surveillance, navigation, security, traffic control and weather observation. The students will implement the obtained knowledge about the sensor's design and operation by doing simple exercises during lectures and homework assignments."," Develop understanding of the role of microwave sensors in airports
 Develop insight in the radar operation principles
 Obtain knowledge about the microwave sensors and radars working for air traffic monitoring and guidance
 Build understanding about the role of microwave systems in navigation
 Get knowledge about the environment surveillance using microwave technology.","http://www.studiegids.tudelft.nl/a101_displayCourse.do?course_id=35308&&SIS_SwitchLang=en"
"AE3512","Asset Management","Asset management is het geheel aan activiteiten die voortvloeien uit de bedrijfswaarden en het strategische plan waarmee een organisatie uitvoering geeft aan het optimaal beheren van de assets om deze waarden te realiseren. Onder optimaal beheer wordt de balans tussen prestaties, risico's en kosten gedurende de gehele levenscyclus verstaan. Voor veel asset intensieve bedrijven is het asset management het belangrijkste bedrijfsproces. Recent zijn hiervoor een aantal standaarden ontwikkeld die nu wijd gemplementeerd worden in de industrie. Belangrijk element hierbij is dat de optimale balans tussen kosten, prestatie, en risico's op strategisch niveau (systeemniveau) ligt en het gehele portfolio aan assets beslaat. Om deze optimale balans tussen prestaties, risico's, en kosten te krijgen hebben asset intensieve organisaties zeer veel informatie nodig (denk aan asset data, contract data, etc.). In dit vak leren de studenten wat modern systeemgericht asset management inhoudt en leren dit toe te passen op huidige en toekomstige offshore wind parken","- Studenten kunnen uitleggen waarom het asset management de laatste 10 jaar een vlucht heeft genomen en kunnen beargumenteren hoe het concept zich zal gaan ontwikkelen voor offshore wind.
- Studenten kennen de begrippen van de keten: asset owner, asset manager, service provider en de bij elke rol behorende activiteiten en kunnen deze toepassen voor offshore wind parken.
- Studenten kennen de plan-do-check circle, waarom deze wordt gebruikt binnen het continu verbeteren van het asset management en kunnen deze toepassen voor offshore wind.
- Studenten kennen de belangrijkste asset management tools (LCC, risico analyse, FMCA, etc.) en hun toepassing in offshore wind.
- Studenten kennen de belangrijkste onderhoudsprincipes (RCM,TPM, etc.) en kunnen beargumenteren welke van deze belangrijk is/wordt om de asset management principes goed toe te kunnen passen.
- Studenten zijn bekend met de wijze van bedrijfsvoering en supervisie van offshore wind parken
- Studenten kennen de aspecten die van belang voor het plannen en uitvoeren van onderhoudsoperaties in offshore wind parken
- Studenten zijn bekend met de state of the art data acquisitie en data analyse tools en hardware en zijn op de hoogte van toekomstige verbeteringen op dit gebied (SCADAen CMS systems)
- Studenten zijn bekend met een holistische aanpak betreffende de monitoring van offshore wind parken en hun componenten voor wat betreft structurele integriteit en degradatie (HOLSIP aanpak)","http://www.studiegids.tudelft.nl/a101_displayCourse.do?course_id=35311&&SIS_SwitchLang=en"
"AE3212-II","Simulation, Verification & Validation","The view for this course is top-down, and the contents are organized along the following questions/topics:

Verification: matching of physical model with numerical model
Simulation: propagation of numerical model (timeline)
Evaluation: hypothesis testing of the (numerical) model concerning assumptions and results
Validation: matching of simulation results with reality.","At the end of this course, the student will be able to:

1. Move forward from theory to testing for (conceptual) design
2. Move backward from testing to theory for design optimization and incident investigation.
3. Identify the variables to analytically describe an authentic physical problem.
4. Select the numerical methods to perform the analysis (e.g. CFD, FEM techniques).
5. Produce numerical solutions to simulate the problem.
6. (Experimentally) test the models.
7. Interpret experimental data for design/system optimisation.
8. Summarize results from different methods (analytical, simulation, testing) and explain their differences.
9. Apply previous items to simulate, verify and validate systems by accounting for their material behaviour, aerodynamics, structural responses, cost analysis, integration, flight mechanics and dynamics, and their interactions.
10. Organise group work and solve issues related to team work and group processes

Items 1-3 and their validation and verification (4-6) will be performed following the lecture schedule given below.","http://www.studiegids.tudelft.nl/a101_displayCourse.do?course_id=35053&&SIS_SwitchLang=en"
"AE3211-I","Systems Engineering & Aerospace Design","- Characteristics of complex projects
- Process of Systems Engineering
- User needs and constraints
- Setup of System Design Team
- Requirement and functional analysis for aircraft/spacecraft mission
- Categories of research and development work to match user needs
- Design iterations
- Risk management
- Planning of verification efforts
- Dynamical System Configuration
- Technical and Project Management.","The course shall provide the student with Systems Engineering material for engineering of complex aerospace products according to customer needs. In addition, it shall prepare the student for the Design Synthesis Exercise.","http://www.studiegids.tudelft.nl/a101_displayCourse.do?course_id=35051&&SIS_SwitchLang=en"
"AE3060","Exchange Period BSc","During the Bachelor you have the possibility to do the 30 EC of your minor abroad at one of the partner universities of the faculty of Aerospace Engineering. You remain enrolled at TU Delft during this period.

You can choose between a predefined minor (courses already established) or flexible minor (make your own proposal of courses and get approval from the Board of Examiners). Students are encouraged to choose a Minor outside the field of Aerospace Engineering, but the flexible minor needs to meet the following criteria:
1. it shall be possible to complete the minor in one semester.
2. the proposed Minor has to be coherent. For the approval of the courses of an individual Minor Abroad it is required that the learning objectives of the constituents match with the intended learning outcomes of the student. These intended learning outcomes must be contained explicitly in the motivation letter that has to be written by the student and submitted together with the Minor definition.
3. The Minor shall be composed of 3rd and, if applicable, 4th year BSc courses for at least 20 EC. It is allowed to take 10 EC first and second year BSc courses, but only in disciplines that are not part of the Major. It is also allowed to take MSc courses if well motivated.
4. The Minor shall have no or minimum overlap with the content of the courses in the major.
5. With reference to criteria 3, the Minor is allowed to contain language courses in the language of the country of the host institution, except English, with a maximum of 6 EC.
A minor abroad can only be done at a university which has an exchange agreement with the Faculty of Aerospace Engineering. An overview of exchange agreements can be found at http://www.lr.tudelft.nl/samenwerken/aerospace-student-exchange-programmes/","To prepare for the future interdisciplinary world of work, to broaden academic skills in engineering and to obtain intercultural competences.","http://www.studiegids.tudelft.nl/a101_displayCourse.do?course_id=35054&&SIS_SwitchLang=en"
"AE3212-I","Aerospace Flight Dynamics & Simulation, including Flight Test","Derivation and analysis of the stability and dynamic behavior of aerospace vehicles, taking into account the effects of different altitude/velocity combinations.","At the end of this course, the student will be able to:

1. Determine the stability properties and characteristic motions of aerospace vehicles
2. Predict rotational motion of aerospace vehicles by means of simulation
3. Master reference frames + transformations
4. Utilize Euler angles
5. Derive and linearize the Equations of Motion
6. Determine static and dynamic stability properties
7. Separate symmetric/asymmetric E.O.M
8. Calculate and interpret Eigenvalues and Eigenmodes
9. Apply theory to different altitude/velocity regimes
10. Identify the effect of different vehicle configurations.","http://www.studiegids.tudelft.nl/a101_displayCourse.do?course_id=35050&&SIS_SwitchLang=en"
"AE3211-II","Production of Aerospace Systems","I Part manufacture; Machining, casting, forming; processes for thermoplastic and thermoset composites; materials in manufacturing processes
II Assembly of structures and Quality Control; Joining methods; assembly of structures; NDT; Tolerances; Quality Control & systems
III Manufacturing Organisation;
Organisation of production; routing; factory lay-out; logistics; Lean Manufacturing; ARBO; production planning; automation
IV Miscellaneous topics
Costs; sustainability; Space materials; Space topics.","At the end of this course, the student will be able to:

Describe processes like casting, forming, machining, assembly, QC-processes, manufacturing processes, etc.
Explain the principles of forming, casting, composites manufacturing, joining, NDT techniques, Lean Manufacturing, sustainability, etc.
Analyse the factory lay-out, production organisation, impact of material properties, joining methods, environment (i.e. space), etc.
Make trade-offs for tolerances, costs, selections of processes, joining techniques
Extrapolate the knowledge to non-disclosed processes, different environments, etc.","http://www.studiegids.tudelft.nl/a101_displayCourse.do?course_id=35049&&SIS_SwitchLang=en"
"AE3502-14","Airport Planning, Design and Operations","The course Airport Planning, Design and Operation aims to provide students with an understanding of the complex interrelationships and interactions among airport capacity, airport demand, policy changes, investments, and environmental issues and the effects that changes in any of these can have on airport profits and performance"," Being able to estimate the capacity of any airport configuration and understand the influence of weather, aircraft mix, and other operational parameters on capacity
 Being able to estimate the (future) demand for transport of both passengers and freight
 Being able to estimate the flight delays at an airport given the capacity of the facility and daily demand factors
 Being able to analyze the noise impacts of aircraft in the vicinity of airports using computer models
 Being able to estimate the geometric design characteristics of an airport including taxiways, aprons and runways
 Being able to estimate siting criteria for new airports including terminals
 Being able to conduct a Cost-Benefit analysis for new airport infrastructure developments
 Being able to present and defend the policy recommendations consistent with the long-terms vision for the airport","http://www.studiegids.tudelft.nl/a101_displayCourse.do?course_id=35307&&SIS_SwitchLang=en"
"AE3212","Aerospace Flight Dynamics, SVV including Flight Test","This module consists of two courses:

AE3212-I Aerospace Flight Dynamics (including flight test)
AE3212-II Simulation, Verification and Validation","See individual courses","http://www.studiegids.tudelft.nl/a101_displayCourse.do?course_id=35052&&SIS_SwitchLang=en"
"AE3501-14","Air Transportation","The course offers an introduction to the various aspects of air transportation, including air law, regulatory frameworks, airline economics, airline network and fleet planning, air transport safety, airport development, environmental impact, and air traffic management.","To gain insight in the working principles of the air transportation system, its organizational structure, its goals and the means to establish these goals in a safe and efficient fashion.","http://www.studiegids.tudelft.nl/a101_displayCourse.do?course_id=35306&&SIS_SwitchLang=en"
"AE3200","Design Synthesis","The Design Synthesis Exercise (DSE) students are required to make a design in the field of aviation, space, earth observation, wind energy or a field closely related to that. In the design project the student is provided with an
opportunity to obtain 'design experience'. This means that
the student goes through the complete design process, from
drawing up a program of demands (set of requirements),
concept analysis and design, concept selection to the
presentation of the final design, in a structured and iterative manner.

He/she will experience the difficulty of making
well-motivated design choices, thereby taking into account
(sometimes conflicting) demands, etcetera. He/she will also
experience that design iterations are necessary to tune nonoptimal
design decisions to meet the specifications drawn up at
the start of the exercise.
Some examples of aerospace vehicles designed in the past
include:
- Small affordable launch vehicle
- Sonic cruiser
- Cargoglider
- Aircraft Carrier Trainer Aircraft
- Mars probe
- Space tug
- Multi purpose unmanned aerial vehicle (UAV)
- Ultralight sailplane
- Flying car
- On and offshore wind energy generator
- World sailing speed record competitor
- Ultra long range reconnaisance aircraft

The credits that can be gained by successfully completing the exercise are 15 ECTS.","In the design project, the students must demonstrate that they
have the basic knowledge and skills necessary to accomplish a
successful 'paper' design of an aerospace system. By completing
the project, the student will demonstrate:
- Technical competence or ability to apply knowledge
- Design competence (Perform conceptual design of an aircraft or spacecraft system, integrate life-cycle and
sustainability issues in the design)
- Effective communications (plan, prepare, deliver and assess
meetings, oral presentations and written reports).
- Professional attitude.
- Work in multi-disciplinary teams
- Manage their work
- Perform peer and self reviews
- Understand contemporary & societal issues in their work
- Exhibit life long learning attitudes and abilities","http://www.studiegids.tudelft.nl/a101_displayCourse.do?course_id=35047&&SIS_SwitchLang=en"
"WI2180LR-II","Probability and Statistics","This course covers the basics of probability theory and statistics.

Topics in probability include discrete and continuous random variables, probability distributions, conditional probability and stochastic independence, joint distributions, sums and functions of random variables, expectation, variance and covariance, the law of large numbers, and the central limit theorem.

Topics in statistics include random sample and sample distributions, graphical summaries, estimation and (un)biased estimators, maximum likelihood estimation and least square estimation, confidence intervals, hypothesis testing and type I and II errors, the t-test.","At the end of the course, the students will be able to:
 Relate random variables to statistical experiments and select statistical
models suitable for describing real-life situations;
 Perform computations with random variables and apply the law of large
numbers and the central limit theorem;
 Describe how to implement stochastic simulations;
 Identify and use numerical values that summarize the information
contained in random variables;
 Analyze data by means of graphical and numerical summaries;
 Define and evaluate statistical procedures for conducting statistical
inference.","http://www.studiegids.tudelft.nl/a101_displayCourse.do?course_id=35044&&SIS_SwitchLang=en"
"AE2235","Aerospace Signals, Systems & Control","This course contains two modules, AE2235-I, Aerospace Systems and Control Theory and AE2235-II. For a detailed overview of the contents, see the individual modules","At the end of this course, the student will know how to or be able to:

- do signal acquisition, processing and filtering
- apply frequency domain techniques to signal conditioning and processing
- know building blocks and electronic components
- apply signal modulation, produce a signal link budget
- formulate linear system models, combine models, create control structures
- determine dynamic properties of linear systems, identify desirable properties
- evaluate stability properties of closed and open loop systems
- tune control systems with classical tuning methods

For a detailed description of the study goals, consult AE2235-I and AE2235-II","http://www.studiegids.tudelft.nl/a101_displayCourse.do?course_id=35035&&SIS_SwitchLang=en"
"WI2180LR-I","Differential equations","First order differential equations. Second order linear differential equations with constant coefficients. The Laplace transform. Systems of first order linear equations with constant coefficients. Nonlinear ordinary differential equations and stability. Fourier series. Some partial differential equations of mathematical physics. Method of separation of variables. Boundary value problems. Series solutions of second order linear equations.","The course has been designed to provide students with practical knowledge on how to analytically solve differential equations.","http://www.studiegids.tudelft.nl/a101_displayCourse.do?course_id=35043&&SIS_SwitchLang=en"
"AE2235-I","Aerospace Systems & Control Theory","This course teaches the elements of handling dynamics in systems encountered in Aerospace Engineering. The student is introduced to the concepts of dynamical systems; inputs, outputs and system boundary and environment. Students learn to connect different system descriptions; state-space models, transfer functions, differential equations and frequency response descriptions. Students learn block diagram descriptions and block diagram manipulation. Desirable and undesirable properties of control systems are distinguished, the choice between elementary controller types to match a specific controlled system is discussed. Tuning methods for the controller parameters include the root-locus method, and frequency design methods (Bode and Nyquist). The Nyquist stability criterion is introduced and used to determine closed-loop stability.

The course uses examples commonly found in aerospace engineering, both dynamic models for whole systems (aircraft or satellites) and models for components, such as a landing gear or control surface with a hydraullic servo.","At the end of this course, the student will be able to:

1. Given a schematic of a physical system and desired behavior, design a simple (single-loop) controller.
2. Formulate linear dynamical system models from block diagrams or schematic mechanical system descriptions.
3. Identify dynamical properties across domains time, frequency, transfer function, A-matrix eigenvalues.
4. Evaluate stability of open and closed loop systems (in different domains: time, frequency, on the basis of pole locations)
5. Calculate and judge responses to input signals in time and frequency domain.
6. Select appropriate controller from basic types (P, PI, PD, PID, lag-lead, lead-lag) depending on system properties and requirements.
7. Tune controllers with Bode, Nyquist and Root-locus methods (Evans) with a computer.

All the above tasks will be done using a Computer Aided Control System Design (CACSD) tool, in this case either Matlab or Python.","http://www.studiegids.tudelft.nl/a101_displayCourse.do?course_id=35036&&SIS_SwitchLang=en"
"AE2235-II","Instrumentation & Signals","Week 1, Lectures 1-2
Introduction; Basic principles of signal acquisition, conditioning, modulation and transfer;
Definitions (continuous time, discrete time, periodic/a-periodic); Basic signal shapes (unit pulse, step, ramp, sinusoid); Refresh complex algebra, Euler's theorem;
Introduce Unit impulse function (Dirac, sifting property)

Week 1, Lectures 3-4
Signal decomposition; Fourier Series (real and complex exponential versions); Sinc function; Examples.

Week 2, Lectures 5-6
Fourier Transform, Basic Transforms, Duality, Transform pairs, Properties of FT, Convolution; Examples.

Week 2, Lectures 7-8
Relation Fourier Transform and Fourier Series; Examples
Energy and Power, Parseval's Theorem; Definition of Energy and Power Spectral Density; Examples.

Week 3, Lectures 9-10
Introduction to linear time-invariant systems (LTI); Impulse response function, Transfer function; Examples.

Week 3, Lectures 11-12
Fourier Analysis, Frequency-response function; Filtering, filtering properties (bandwidth, rise time); Examples.

Week 4, Lectures 13-14
Sampling; A/D and D/A conversion; Impulse-train sampling and signal reconstruction; Nyquist sampling theorem, aliasing; Examples.

Week 4, Lectures 15-16
Introduction to Discrete Fourier Transform (DFT) and Fast-Fourier Transform (FFT); Examples

Week 5, Studio Classroom Session
Sampling, aliasing, windowing, leakage. Basic signal conditioning; Basic filter design: Low-pass, High-pass, Band-pass. Using data from actual aerospace sensors.

Week 6, Lectures 17-18
Basic principles of transferring information (communication); modulation (digital system, binary signaling); On-Off-Keying, and Binary Phase Shift Keying; Time and frequency representation.

Week 6, Lectures 19-20
Effects of noise; Additive White Gaussian Noise (AWGN); thermal noise, noise temperature, noise density, effective noise bandwidth; Signal-to-Noise-Ratio (SNR); Signal detection.

Week 7, Lectures 21-22
Optimal signal detection (false alarm and missed detection probabilities); range estimation for navigation and surveillance; examples in aerospace; signal bandwidth versus bit-rate (communication) link/channel capacity, and bit energy to noise density ratio Eb/N0. Signal bandwidth versus ranging accuracy (navigation), chip/pulse duration, and carrier to noise density ratio C/N0.

Week 7, Lectures 23-24
Design calculations for telecommunications sub-system in aerospace; basic radio (wireless) signal link budget (aand radar equation): Emitted Isotropic Radiation Power (EIRP), free space
loss, and antenna gain. Examples: satellite-Earth link, aircraft-tower link, and radar two-way sensing; quick review of transmitter and receiver building blocks.","At the end of this course, the student will be able to:

1. How to acquire and condition a signal (from a transducer) suitable for further processing?
2. How to transfer a signal from A to B?
3. Comprehend signal representation/decomposition in time domain and frequency domain
4. Design a filter to condition signal (including trade-offs in performance)
5. Design a sampling scheme
6. Apply filtering and sampling to an actual case, and evaluate the result
7. Comprehend limitations and constraints (quantization, signal-to-noise)
8. Know building block, electronic components, and comprehend main functions
9. Comprehend signal modulation techniques
10. Apply & implement modulation to a (simplified) real signal
11. Comprehend signal detection techniques
12. Produce a signal link budget","http://www.studiegids.tudelft.nl/a101_displayCourse.do?course_id=35046&&SIS_SwitchLang=en"
"AE2230-II","Propulsion & Power","Air Breathing Propulsion
Aircraft Propulsion:- thermodynamics and cycle calculations, Working of a Gas Turbine Engine, turbo machinery, combustion, design point calculations.

Non-Air Breathing Propulsion
Rocket systems: Ideal rocket motor theory, cold gas rocket systems, chemical rocket systems.

Electrical Power Systems
Electrical Generators, Photo voltaics, Batteries, Fuel Cells, Power Management and Distribution.","At the end of this course, the student will be able to:

1. Understand the basic principles of thrust and power producing mechanisms for aerospace vehicles.

2. Perform basic sizing of thrust and electric power generation systems suitable for aerospace vehicles.

3. Describe the various components of a gas turbine engine, their working principle and performance.

4. List/describe/explain
-The main thrust and electrical power generation options available
-(Main) components that make up the propulsion and electrical power generation system and their function
-Current limits to thrust/power generation.

5. Apply control volume analysis and integral momentum equation to estimate thrust produced

6. Apply physics to predict electric power generated by solar photo-voltaics, batteries, electrical generator, etc.

7. Develop system model from schematic system description.

9. Size electrical power system for a given mission.

10. Select appropriate propulsion/power system from basic types depending on system requirements.

11. Asses effect of changes in design/operating parameters on system performance.","http://www.studiegids.tudelft.nl/a101_displayCourse.do?course_id=35034&&SIS_SwitchLang=en"
"AE2230-I","Flight & Orbital Mechanics","1. Turning performance (three dimensional equations of motion, coordinate systems, Euler angles, transformation matrices)
2. Airfield performance (take-off and landing)
3. Unsteady climb and descent (including minimum time to climb problem)
4. Cruise flight and transport performance
5. Equations of motion with a wind gradient present
6. Equations of motion applied to various phases of space flight
7. Launch, Vertical flight, delta-V budget, burn out height, staging
8. Gravity perturbations to satellite orbits, J2 effect for low earth orbit satellites, J2,2 effect for Geostationary Earth Orbit sattelites leading to contribution in V budget
9. Patched conics approach for interplanetary flight, gravity assist effect / options for change of excess velocity (2d, 3d), Launch, in orbit insertion.","1. Integrate fundamental disciplines (aero, power and propulsion, mechanics..) to describe the kinematics of aerospace vehicles satisfying real world constraints
2. Derive equations of motion for elementary flight and mission phases (climb, turn, cruise, take-off, launch, orbit)
3. Derive analytical expressions for optimal performance (steepest turn, Breguet Range, patched conics, J2, maneuvers )
4. Determine pros/cons of multi-stage launchers.
5. Assess sun lighting conditions on a satellite.
6. Determine the influence of wind (gradient) on aircraft motion and performance.
7. Develop the theory to describe an interplanetary trajectory as a succession of two-body problems, and apply this concept to real missions.","http://www.studiegids.tudelft.nl/a101_displayCourse.do?course_id=35033&&SIS_SwitchLang=en"
"AE2220-II","Computational Modelling","Complex physical phenomena, from flows to structural deformations, are often modelled using partial differential equations (PDEs). This course provides an introduction to the numerical solution of PDEs . We begin by describing the general principles of computational modelling, and investigate the properties of PDEs derived from common physical problems. We then describe two popular discretisation approaches, the finite-difference and finite-element methods, along with techniques used for their analysis and practical application. In the last part of the course, we consider time-march methods for unsteady problems, and basic iterative techniques for the solution of large algebraic systems.

1. Introduction to computational modelling
- Errors in the numerical representation of physical phenomena
- Requirements for discretisation methods

2. Classification and boundary conditions
- Elliptic, hyperbolic and parabolic PDEs
- Definition of characteristics
- Dirichlet and Neumann boundary conditions, well-posed problems

3. Finite-difference methods
- Modified equation, Taylor table
- Upwinding and artificial dissipation
- Generalised transformation
- Fourier analysis

4. Verification
- Method of manufactured solutions
- Code and solution verification, Richardson extrapolation.

5. Spectral and finite-element methods
- Method of weighted residuals
- Element and global assembly
- Application of boundary conditions
- Unsteady problems

6. Analysis of time-march methods
- Accuracy of transient computations
- Systems of ODEs, semi-discrete eigenvalues
- Wave space, relation to Fourier analysis
- Fully-discrete eigenvalues, stability, stiffness

7. Iterative solution of algebraic systems
- Direct solution methods versus iterative solution methods
- Jacobi and Gauss-Seidel techniques
- Convergence rates, stopping criteria","At the end of this part of the course, the student should be able to:

1. Select appropriate numerical discretisation techniques for a given PDE
2. Formulate physically consistent numerical boundary treatments.
3. Analyse numerical discretisations in terms of their accuracy and stability.
4. Select a time-march method well-suited to a given problem.
5. Understand the design and behaviour of iterative solution techniques.
6. Verify the results of numerical simulations","http://www.studiegids.tudelft.nl/a101_displayCourse.do?course_id=35024&&SIS_SwitchLang=en"
"AE2223","Test, Analysis & Simulation","This module deals with the topics test, data analysis and simulation.
It is a natural combination of the AE2223-II course on 'Design of experiments' and the AE2223-I project on 'Data analysis and evaluation'.","The study goals are reflected in the learning objectives of the module.
These focus for the AE2223-II course on designing experiments, but also touch upon data analysis approaches, and are:

1. Formulate an appropriate hypothesis
2. Design or select, and then execute, an experimental protocol
3. Collect and process data
4. Present statistical results and evaluate an hypothesis

Within the AE2223-I project more focus is on analyzing the data and assessing the results, for example by comparing measurements with simulations. The learning objectives for AE2223-I are:

1. To analyze an experimental set-up or simulation model and assess its performance with
regards to answering the posed research question;
2. To carry out an analysis of experimental and/or model results;
3. To draw conclusions with the aim of answering a research question;
4. To write a research report and present the research to others;
5. To function as a member of a research team in a research environment;
6. To critically reflect on one's own research as well as others using a peer format.

Please check the course descriptions for more details.","http://www.studiegids.tudelft.nl/a101_displayCourse.do?course_id=35030&&SIS_SwitchLang=en"
"AE2223-I","Test, Analysis & Simulation","Students work in groups of ~8 on projects that deal with the topics of test, analysis & simulation. These projects are defined and supervised by academic staff from the Aerospace Faculty of the Delft University of Technology.
The work to be carried out by the group consists of at least the following activities:

1. Analysis of the data;
2. Verification of data analysis results through comparison with theory, simulations, and literature;
3. Interpretation of the results, resulting in conclusions with regards to the research question and recommendations;
4. Documentation of the research question, test, simulation and analysis results, and the conclusions in a scientific report;
5. Write a self-reflection. The student should reflect both on his/her technical input and functioning in the research group;
6. Peer review of reports as written by students from other groups.

Collecting the data is not a part of the project.","The thematic projects in the Aerospace Engineering Bachelor Program aim to provide learning experiences for students that enable them to integrate the (theoretical) content of thematic courses in a practical, active setting. They aim to simulate a professional environment in which students act within a professional role, on real-life problems which result in a professional output product, such as a technical report, a poster, an abstract, a scientific presentation, or a scientific paper. The projects are mandatory elements of the program. Each semester contains one thematic project.
The theme of this 4th semester project is data analysis and evaluation. The outcome of the project work is to be documented in a scientific report.

The aim of the project is that at the end of the project, the student will be able:

1. To analyse an experimental set-up or simulation model and assess its performance with regards to answering the posed research question;
2. To carry out an analysis of experimental and/or model results;
3. To draw conclusions with the aim to answer a research question;
4. To write a research report and present the research to others;
5. To function as a member of a research team in a research environment;
6. To be able to critically reflect on one's own research as well as others using a peer format.","http://www.studiegids.tudelft.nl/a101_displayCourse.do?course_id=35031&&SIS_SwitchLang=en"
